country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,0.05,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,0.05,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,0.05,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,0.04,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,0.05,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,0.05,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,0.05,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,0.05,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,0.05,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,0.05,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,0.05,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,0.06,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,0.04,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mexico,MX,MEX,484,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,0.05,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,0.05,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,0.05,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,0.06,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,0.06,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,0.06,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,0.06,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,0.06,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,0.06,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,0.06,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,0.05,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,0.05,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,0.04,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,0.04,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,0.04,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,0.04,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,0.03,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,0.03,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,0.03,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,0.02,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,0.02,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,0.02,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,0.02,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,0.05,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,0.05,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,0.05,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,0.06,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,0.06,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,0.06,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,0.06,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,0.06,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,0.06,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,0.06,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,0.05,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,0.05,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,0.04,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,0.04,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,0.04,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,0.04,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,0.03,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,0.03,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,0.03,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,0.02,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,0.02,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,0.02,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,0.02,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,0.06,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,0.06,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,0.06,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,0.06,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,0.06,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,0.06,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,0.06,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,0.05,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,0.04,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,0.04,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,0.04,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,0.04,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,0.03,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,0.03,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,0.03,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,0.02,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,0.02,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,0.02,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Morocco,MA,MAR,504,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,0.02,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,9.21,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,9.64,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,9.95,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,10.18,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,10.17,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,10.09,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,9.83,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,7.83,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,8.03,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,7.4,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,8.64,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,6.9,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,5.43,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,4.95,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,4.17,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,3.94,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,4.16,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,3.57,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,3.47,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,3.26,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,3.47,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,2.97,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,2.42,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,9.3,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,9.74,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,10.05,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,10.28,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,10.27,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,10.19,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,9.92,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,7.9,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,8.11,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,7.46,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,8.72,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,6.97,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,5.47,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,4.99,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,4.21,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,3.97,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,4.2,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,3.6,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,3.5,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,3.29,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
